"ID","Name","NumGenes","CorrectedPvalue","Multifunctionality","GeneMemberDiff"
"GO:0097480","establishment of synaptic vesicle localization",91,0.04,0.964,"AP3B2, AP3M2, ARF1, CADPS2, CPLX1, CPLX4, CTBP2, DNM1, DNM2, DOC2B, ERC2, KIF5C, LIN7A, NLGN1, OTOF, PCLO, PICALM, PIP5K1C, RAB27A, RIMS1, RIMS3, RIMS4, SNAP25, SNAP47, STX11, STX1B, SYT1, SYT12, SYT2, SYT8, SYT9, UNC13A, UNC13B, UNC13C"
"GO:0097006","regulation of plasma lipoprotein particle levels",71,0.04,0.872,"ABCA1, ABCA7, ABCG1, ADIPOQ, AGTR1, AP2B1, APOA4, APOA5, APOB, APOBR, APOC2, APOC4, ARF1, BMP1, CD36, CUBN, EHD1, HMOX1, LDLR, LIPA, LIPC, LMF1, LPA, MPO, MSR1, NCEH1, PLA2G7, PLTP, SCARB1"
"GO:0061387","regulation of extent of cell growth",105,0.04,0.962,"BDNF, BMPR2, CDH4, CDKL3, CXCL12, DCC, DISC1, DNM2, DRAXIN, DSCAM, EFNA5, FN1, FSTL4, LIMK1, MAG, MAP1B, MAP2, MEGF8, NDEL1, NGF, NRP1, NTN1, NTRK3, OLFM1, PAFAH1B1, PLXNA4, PTPRS, RYK, SEMA4B, SEMA5A, SEMA6B, SEMA6D, TNR, TWF2, ULK2, WNT5A"
"GO:0007229","integrin-mediated signaling pathway",88,0.04,0.932,"ADAM10, ADAM11, BCAR1, CDH17, COL16A1, DOCK1, FBLN1, FERMT2, FERMT3, HCK, ISG15, ITGA11, ITGA2B, ITGA5, ITGA8, ITGA9, ITGAE, ITGAL, ITGAM, ITGAX, ITGB3, ITGB6, ITGBL1, LAMA3, MADCAM1, MYH9, NRP1, PLEK, PRAM1, PRKD1, PTN, THY1, TSPAN32"
"GO:0051952","regulation of amine transport",88,0.04,0.889,"ADORA1, ATP1A2, CNR1, CRH, CXCL12, DRD2, DRD3, GDNF, GRM7, HTR2A, KCNA2, KCNB1, KMO, NPY2R, NTSR1, OR56A1, OR5T1, RAB3B, SLC38A3, SLC6A1, STK39, SYT1, SYT12, SYT15, SYT17, SYT2, SYT4, SYT6, SYT8, SYT9, TRH, VIP"
"GO:0050433","regulation of catecholamine secretion",55,0.04,0.863,"CNR1, CRH, CXCL12, DRD2, DRD3, GDNF, HTR2A, KCNA2, KCNB1, NPY2R, OR56A1, OR5T1, SYT1, SYT12, SYT15, SYT17, SYT2, SYT4, SYT6, SYT8, SYT9, VIP"
"GO:0007194","negative regulation of adenylate cyclase activity",22,0.04,0.74,"CCR2, DRD2, DRD3, GABBR2, GALR1, GNAI2, GRM2, GRM3, OR56A1, OR5T1, PALM"
"GO:0070372","regulation of ERK1 and ERK2 cascade",282,0.04,0.984,"ABCA7, ADIPOQ, ADRA1A, ANGPT1, APIP, BMPER, BRAF, C5AR2, CALCR, CASR, CCL1, CCL11, CCL13, CCL15, CCL24, CCL8, CD36, CD44, CFLAR, CHRNA7, CSF1R, DRD2, DUSP4, DUSP6, EPHA2, EPHB1, ERBB4, ERRFI1, FBLN1, FFAR4, FGB, FGF10, FGF21, FGG, FN1, FPR2, FSHR, GATA4, GCG, GLIPR2, GNAI2, HAVCR2, HMGB4, HTR2A, KDR, LYN, MAP2K1, MARCO, NDRG2, NECAB2, NEK10, NOD2, NOX4, NPTN, NQO2, NRP1, NTRK1, NTRK2, NTRK3, OPRM1, PDGFC, PDGFD, PDGFRA, PKHD1, PLA2G5, PRKCA, PRKCZ, PTPN1, PTPRR, RAMP3, ROR1, ROR2, ROS1, SHC1, SLAMF1, SLC30A10, SPRY4, TGFBR3, TIAM1, TIMP3, TLR4, TNFAIP8L3, TNFSF11, TREM2, TRPV4"
"GO:0060047","heart contraction",85,0.04,0.887,"ANK2, ATP1A2, CACNA1C, CACNA1G, CACNA2D1, CAMK2D, CASQ2, FGF12, KCND3, KCNE4, KCNJ5, KCNJ8, KCNQ1, MYH6, MYH7, MYL1, MYL2, MYL4, MYLK2, NEDD4L, RYR2, SCN1A, SCN2B, SCN5A, SGCD, SGCG, SGCZ, SLC8A1, TNNI1, TNNT3, TRDN, TTN"
"GO:0070252","actin-mediated cell contraction",85,0.04,0.971,"ACTN2, ANK2, CACNA1C, CACNA1G, CACNA2D1, CAMK2D, EMP2, FGF12, FRMD6, KCND3, KCNE4, KCNJ5, KCNJ8, KCNQ1, MYH6, MYH7, MYL1, MYL2, MYL4, NEB, NEDD4L, PDPN, RYR2, SCN1A, SCN2B, SCN5A, SGCD, TNNI1, TNNT3, TPM4, TTN"
"GO:0035235","ionotropic glutamate receptor signaling pathway",25,0.05,0.721,"GRIA1, GRIA4, GRID1, GRID2, GRIK1, GRIK2, GRIK3, GRIK4, GRIK5, GRIN2A, GRIN2B, GRIN3A, TIAM1"
"GO:2000311","regulation of AMPA receptor activity",25,0.05,0.705,"CACNG2, CACNG4, CACNG5, CNIH3, GSG1L, MINK1, NLGN1, NLGN2, RELN, SHANK1, SHANK2, SHISA6, SHISA9"
"GO:0008016","regulation of heart contraction",241,0.05,0.985,"ABCC9, ADA, ADORA1, ADRA1A, ANK2, ATP1A2, ATP2A2, ATP2B2, CACNA1B, CACNA1C, CACNA1G, CACNA1H, CACNA2D1, CACNA2D2, CACNA2D3, CACNA2D4, CACNB4, CACNG2, CACNG4, CACNG5, CAMK2D, CASQ1, CASQ2, CELF2, CHRM2, CORIN, CTNNA3, DRD2, DSC2, EDN3, FOXN4, FXYD2, FXYD3, FXYD6, GATA4, GLP1R, GNAO1, HCN4, HDAC4, ITPR1, JUP, KCND2, KCND3, KCNE4, KCNIP1, KCNIP4, KCNJ12, KCNJ4, KCNJ5, KCNQ1, MC3R, MEF2A, MYH6, MYH7, MYL2, MYL4, NOS1, NPR1, PDE4B, PDE4D, RNLS, RYR1, RYR2, RYR3, SCN2B, SCN5A, SLC8A1, SPTBN4, SREBF1, STIM1, TACR3, TGFB2, TH, TNNI3K, TRDN"
"GO:0030048","actin filament-based movement",106,0.05,0.968,"ACTN2, ACTN4, ANK2, CACNA1C, CACNA1G, CACNA2D1, CAMK2D, EMP2, FGF12, FRMD6, KCND3, KCNE4, KCNJ5, KCNJ8, KCNQ1, MYH6, MYH7, MYH9, MYL1, MYL2, MYL4, MYO1E, MYO5A, MYO9B, NEB, NEDD4L, PDPN, RYR2, SCN1A, SCN2B, SCN5A, SGCD, TNNI1, TNNT3, TPM4, TTN, WIPF1"
"GO:0015800","acidic amino acid transport",46,0.05,0.833,"APBA1, CPLX1, GRM2, KCNJ10, NF1, NTRK2, NTSR1, PPFIA2, PPFIA4, RIMS1, SLC17A6, SLC17A7, SLC25A12, SLC25A18, SLC6A1, SLC7A11, SNAP25, SYT1, UNC13B"
"GO:0050919","negative chemotaxis",43,0.05,0.785,"EFNA5, FLRT2, ITGB3, LGR6, LRTM2, NRG1, NRG3, NTN1, PLXNA4, ROBO1, RYK, SEMA4B, SEMA6B, SEMA6D, SLIT1, SLIT2, SLIT3, UNC5C, WNT5A"
"GO:0008360","regulation of cell shape",149,0.05,0.809,"ARHGAP15, ARHGAP18, ATP10A, CCL11, CCL13, CCL24, CDC42EP3, CSF1R, DAG1, DAPK3, DLC1, DNMBP, EPB42, FERMT2, FES, FGD5, FGD6, FMNL1, FMNL2, FMNL3, FN1, FYN, GAS2, GNA13, HCK, HPN, KDR, KIT, LPAR1, MARK2, MKLN1, MYH9, PALM, PALM2-AKAP2, PARVB, PDPN, PLXNA4, PLXNB2, PLXNC1, PTN, RDX, RHOBTB3, RHOD, RHOF, RHOJ, SHROOM3, SPTA1, SYNE3, WASF3, WDPCP"
"GO:0003422","growth plate cartilage morphogenesis",17,0.05,0.331,"COL12A1, COL14A1, COL20A1, COL6A3, COL7A1, MATN2, MBL2, SCARA3, VIT, VWA1"
"GO:0010951","negative regulation of endopeptidase activity",234,0.05,0.795,"A2M, A2ML1, CAST, CD44, CFLAR, COL4A3, COL6A3, COL7A1, CR1, CRB2, CSN2, CST1, CST5, CST8, CST9, CST9L, DHCR24, DNAJB6, EPPIN, GAPDH, HGF, ITIH1, ITIH2, ITIH3, ITIH5, LPA, LTF, MAP2K5, NAIP, NGF, NGFR, NLRP7, PCID2, PICALM, POR, PROS1, PSMF1, PZP, RAG1, SERPINA1, SERPINA3, SERPINA4, SERPINA5, SERPINA6, SERPINA9, SERPINB10, SERPINB11, SERPINB13, SERPINB2, SERPINB3, SERPINB7, SERPINC1, SERPING1, SERPINI2, SFRP2, SORL1, SPINK14, SPINK5, SPINK7, SPINK8, SPINT3, SPOCK1, SPOCK2, SPOCK3, SPP2, THBS1, TIMP2, TIMP3, TNFAIP8, UBE2O, WFDC13, WFDC8, WFIKKN2"
"GO:0021826","substrate-independent telencephalic tangential migration",12,0.05,0.724,"CNTN2, DRD2, LHX6, NRG1, NRG3, SLIT1, SLIT2, SLIT3"
"GO:0021843","substrate-independent telencephalic tangential interneuron migration",12,0.05,0.724,"CNTN2, DRD2, LHX6, NRG1, NRG3, SLIT1, SLIT2, SLIT3"
"GO:0035641","locomotory exploration behavior",12,0.05,0.67,"CRH, DLG4, DPP4, LRRK2, NLGN2, PRKCE, SLC4A10, TNR"
"GO:0048739","cardiac muscle fiber development",12,0.05,0.579,"MYH11, MYH6, MYO18B, MYOM1, MYOM2, MYOM3, SGCD, TTN"
"GO:2000650","negative regulation of sodium ion transmembrane transporter activity",12,0.05,0.668,"ATP1A2, CAMK2D, DRD3, HECW1, HECW2, NEDD4L, PRKCE, STK39"
"GO:1902305","regulation of sodium ion transmembrane transport",59,0.05,0.851,"ACTN4, ARF1, ATP1A2, CAMK2D, CHP1, COMMD1, DNM2, DRD3, FGF12, FXYD2, FXYD3, FXYD6, HECW1, HECW2, NEDD4L, NETO1, NETO2, NOS1, PRKCE, SCN2B, SCN5A, STK39, TESC, UTRN"
"GO:0032228","regulation of synaptic transmission, GABAergic",31,0.05,0.811,"ADORA1, ADRA1A, CNR1, CNTNAP4, DRD2, HAP1, NF1, NLGN1, NLGN2, NPS, PLCL1, PLCL2, PRKCE, SLC6A1"
"GO:0006959","humoral immune response",208,0.05,0.904,"APCS, BPI, BPIFB1, BPIFB2, BST1, C1QB, C1QC, C1R, C1RL, C1S, C7, CCL13, CCR2, CFHR5, CLU, COLEC10, COLEC11, CR1, CST9, CTSG, CXCL6, DCD, DEFA6, DEFB1, DEFB103A, DEFB118, EPPIN, FCN1, FCN2, FCN3, FGB, GALP, GAPDH, GNLY, HLA-E, HTN3, IFNA13, IFNA14, IFNA2, IFNG, LTF, LYZ, MASP1, MBL2, MUC7, PAX5, PDCD1, PGLYRP3, PGLYRP4, POU2AF1, POU2F2, RBPJ, REG1B, REG3A, REG3G, RNASE3, RNASE6, S100A12, S100A8, SERPING1, SLC11A1, ST6GAL1, TFEB, TNFRSF21, TREM2, ZP3"
"GO:0009581","detection of external stimulus",117,0.05,0.92,"ADORA1, AIPL1, ANO3, ASIC2, ATP8A2, CABP4, CACNA2D4, CNGB1, CXCL12, DRGX, EPHB1, EYS, FYN, GNAQ, GNAT2, GNB1, GNGT1, GPR88, HPN, HTR2A, JUP, KCNA1, KIT, NTRK1, NTSR1, OPN3, PDE6G, PDZD7, PIEZO2, PKD1L1, PKD1L2, RHO, RP1, SCN1A, SEMA5B, TMC1, TMC2, TRPM3, TTN"
"GO:1903510","mucopolysaccharide metabolic process",103,0.05,0.781,"ACAN, ANGPT1, B4GALT1, B4GALT5, CD44, CHP1, CHPF, CHST1, CHST11, CHST13, CHST9, CHSY3, CSGALNACT1, DCN, EGFLAM, GNS, HEXA, HGF, IDUA, IL15, ITIH1, ITIH2, ITIH3, ITIH5, LUM, LYVE1, NDST3, NDST4, SPOCK2, SPOCK3, ST3GAL1, ST3GAL2, ST3GAL3, ST3GAL4, ST3GAL6"
"GO:2000310","regulation of NMDA receptor activity",34,0.05,0.842,"ACTN2, CCR2, CRH, CRHBP, DLG2, DLG4, GRIA1, GRIA4, GRIN2A, GRIN2B, IFNG, LRRC7, NLGN1, OPRM1, RASGRF1, RELN"
"GO:0002793","positive regulation of peptide secretion",284,0.05,0.989,"AACS, ABCG1, ADAM8, ADCY8, ADORA1, AIM2, ARF1, ATP13A2, BAD, BLK, BMP6, CADM1, CASR, CCL1, CD244, CD38, CFTR, CHIA, CLEC4E, CLEC5A, CRH, CSF1R, DDX58, DOC2B, DRD2, FCN1, FFAR1, FFAR2, FGB, FGG, FRMD4A, GAPDH, GCG, GCK, HAVCR2, HLA-E, HMGB4, HMHB1, IFIH1, IFNG, IGF1, IL17A, IL17F, IL1A, IL1RAP, INS, IRS2, LILRA2, LRRK2, MAPK11, MBP, MIR199B, MMP8, MYO18A, MYOM1, NLGN2, NLRP1, NLRP7, NOD2, NPY2R, NR1H2, OXCT1, PAEP, POSTN, PRKCE, PRKCZ, RAB8B, S100A8, SLC30A8, SORL1, SPTBN1, SYBU, TCF7L2, TGFB2, TLR1, TLR4, TNFSF11, TREM2, TRH, TRIM16, TRPV4, TTN, TWIST1, UNC13B, VEGFC, WNT5A"
"GO:0051924","regulation of calcium ion transport",246,0.05,0.987,"ADCYAP1R1, AHNAK, AKAP6, ANK2, ANXA2, ATP1A2, BDKRB1, CACNA1B, CACNA1C, CACNA2D1, CACNB4, CALCR, CAMK2A, CAMK2B, CAMK2D, CAMK2G, CASQ1, CASQ2, CASR, CRH, CRHR1, CXCL12, DRD2, DRD3, DYSF, EGF, EPPIN, F2RL3, FCRL3, FFAR1, FGF14, FYN, GCG, GNAI2, GNAO1, HAP1, HSPA2, IL16, JPH1, JPH3, JPH4, LACRT, LILRA2, LILRB1, LYN, MYLK, MYO5A, NOS1, NTSR1, OPRD1, OR56A1, OR5T1, PDE4B, PDE4D, PML, PRKCE, RAMP3, RRAD, RYR2, SLC8A1, SLC8B1, STAC, STAC2, STIM1, THADA, THY1, TLR9, TMC1, TMC2, TRDN, TRPC6, UBASH3B"
"GO:0010518","positive regulation of phospholipase activity",56,0.05,0.86,"ADCYAP1R1, ADRA1A, AGTR1, APOC2, BDNF, ESR1, FGFR1, FLT1, GNA13, GNA15, GNAQ, HTR2A, ITK, KIT, LPAR1, NMUR1, NMUR2, NTRK2, NTRK3, PDGFRA, PLA2G5, PRKCZ, TXK"
"GO:0050714","positive regulation of protein secretion",265,0.05,0.988,"AACS, ABCG1, ADAM8, ADCY8, AIM2, ARF1, ATP13A2, BAD, BLK, BMP6, CADM1, CASR, CCL1, CD244, CD38, CFTR, CHIA, CLEC4E, CLEC5A, CRH, CSF1R, DDX58, DOC2B, DRD2, FCN1, FFAR1, FFAR2, FGB, FGG, FRMD4A, GAPDH, GCG, GCK, HAVCR2, HLA-E, HMGB4, HMHB1, IFIH1, IFNG, IGF1, IL17A, IL17F, IL1A, IL1RAP, INS, IRS2, LILRA2, LRRK2, MAPK11, MBP, MIR199B, MMP8, MYO18A, MYOM1, NLGN2, NLRP1, NLRP7, NOD2, NR1H2, OXCT1, PAEP, POSTN, PRKCE, PRKCZ, SLC30A8, SORL1, SPTBN1, SYBU, TCF7L2, TGFB2, TLR1, TLR4, TREM2, TRH, TRIM16, TRPV4, TTN, TWIST1, UNC13B, VEGFC, WNT5A"
"GO:0043547","positive regulation of GTPase activity",369,0.05,0.59,"ABR, ACAP1, ADAP1, ADAP2, ADPRH, AGAP1, AGAP2, AGFG1, AGFG2, AKT2, ARHGAP10, ARHGAP15, ARHGAP18, ARHGAP19, ARHGAP20, ARHGAP22, ARHGAP24, ARHGAP25, ARHGAP29, ARHGAP31, ARHGDIB, ARHGEF12, ASAP1, ASAP2, BCAS3, CAV2, CCL1, CCL11, CCL13, CCL15, CCL24, CCL8, CHN1, CORO1C, DEPDC1, DLC1, DOCK1, DOCK10, DOCK2, DOCK4, DOCK8, ELMOD3, EPHA2, ERRFI1, EVI5L, FAM13A, GARNL3, GIT1, GNAO1, GNAQ, GRHL3, IQGAP1, IQSEC1, KALRN, LRRK2, MAP4K4, MYO9B, NDEL1, NF1, NPRL3, NRP1, NTRK1, NTRK3, PICALM, PLCB1, PLEKHG4, PREX1, PREX2, RALGAPA2, RAP1GAP, RAP1GAP2, RASA3, RASAL2, RASGRF1, RASGRP2, RASGRP3, RGS12, RGS17, RGS3, RGS6, RGS7, RGS8, RIN1, RIN2, RIN3, RSU1, SFRP1, SGSM1, SIPA1L2, SMAP2, SRGAP3, STARD13, TBC1D14, TBC1D17, TBC1D2, TBC1D21, TBC1D22A, TBC1D28, TBC1D5, TBC1D8, TBCD, THY1, TIAM1, USP6NL, WNT11, WNT5A"
"GO:0017157","regulation of exocytosis",216,0.05,0.972,"ABR, ADORA2B, ADRA1A, APBA1, APBA2, ARF1, ATP13A2, ATP2A2, CACNA1G, CACNA1H, CACNA1I, CADPS2, CCR2, CFTR, CHMP6, CHRM2, CNR1, CPLX1, DGKI, DOC2B, DRD2, DVL1, FES, FGB, FGG, GAB2, GIT1, GNAI2, GRIK5, GRIN3A, HAP1, HMOX1, HTR2A, IFNG, ITGAM, KCNB1, LRRK2, LYN, NLGN1, PCLO, PFN2, PPFIA2, PRAM1, PRKCB, PRKCG, RAB27A, RAB3B, RAB3C, RAB8B, RALA, RIMS1, RIMS3, RIMS4, SEPT4, STX1B, STXBP3, SYT1, SYT12, SYT15, SYT17, SYT2, SYT4, SYT6, SYT8, SYT9, UNC13B, ZP3"
