"ID","Name","NumGenes","CorrectedPvalue","Multifunctionality","GeneMemberDiff"
"GO:0006650","glycerophospholipid metabolic process",287,0.04,0.906,"ABHD12, ABHD3, ABHD6, ALOX15, CEPT1, CHKB, CHPT1, CISH, CSNK2A1, DGKQ, EFR3B, FAM126A, FAR1, FGF2, GNPAT, GPD1, HRASLS2, IMPA2, INPP4A, INPP4B, INPP5F, INPP5J, INPPL1, LCAT, LIPC, LPCAT3, LPIN1, LPIN2, LPIN3, MBOAT1, MBOAT7, MPPE1, MTMR9, NAPEPLD, OSBPL10, OSBPL5, PEMT, PGAP2, PGAP3, PGS1, PI4KA, PIGQ, PIGU, PIK3CA, PIK3CB, PIK3R1, PIK3R2, PIK3R3, PIP5KL1, PISD, PITPNM2, PLA2G2A, PLA2G4D, PLB1, PLCH2, PLEKHA1, PLEKHA3, PLEKHA8, PNPLA3, RUFY1, SBF1, SERINC5, SH3YL1, SLC44A1, SLC44A3, SLC44A4, STARD10, STARD7, SYNJ1, TTC7B"
"GO:0090276","regulation of peptide hormone secretion",196,0.04,0.976,"AACS, ABAT, ANO1, BAD, CACNA1D, CHD7, CPT1A, DPP4, EGFR, ENSA, FFAR1, GHRHR, HNF4A, ILDR1, ITPR2, KCNS3, KIF5B, KISS1, KLF7, LRP5, LRP5L, MCU, MIDN, MYRIP, NLGN2, NMU, PASK, PDX1, PER2, PFKFB2, PHPT1, PPP3CA, PRKCA, PRKCE, RAP1A, RBP4, RFX3, RPH3AL, SCT, SLC2A2, SREBF1, STX1A, SYBU, TCF7L2, TCIRG1, TFAP2B, TIAM1, TM7SF3, TRPM4"
"GO:0035270","endocrine system development",118,0.04,0.997,"ALDH1A2, ARID5B, BMP2, BMP6, BMPR1A, CDH1, CDK6, CDKN1C, DLL1, ETS1, FOXO1, GHRHR, GLI2, HNF4A, HOXA3, HOXA5, IL6R, INSR, MAP2K1, MAPK1, MAPK3, MNX1, NKX2-2, PAX6, PBX1, PDPK1, PDX1, RAF1, RFX3, SMAD2, SMAD3, STRA6, THRA, THRB"
"GO:0048008","platelet-derived growth factor receptor signaling pathway",35,0.04,0.794,"ABL1, ARID5B, BCAR1, BCR, FER, MYO1E, PDGFA, PDGFB, PDGFRL, PLAT, PLEKHA1, PTPN1, RAPGEF1, VEGFA"
"GO:0071526","semaphorin-plexin signaling pathway",35,0.04,0.703,"ARHGDIA, FARP2, PLXNA1, PLXNA2, PLXNB2, PLXNC1, SEMA3A, SEMA3B, SEMA3C, SEMA3F, SEMA4B, SEMA4C, SEMA6A, SH3BP1"
"GO:0008217","regulation of blood pressure",173,0.04,0.988,"ABAT, ACE, ACTA2, ACVRL1, ADRA1B, ADRB3, AGT, ATP1A1, ATP2B1, AVPR1B, C9orf3, CHGA, CORIN, DDAH1, DLL1, ECE1, EDN3, EDNRB, ENPEP, EPHX2, F2R, F2RL1, GNB3, HMOX1, HSD11B2, KLK2, LRP5, NAV2, NCALD, NMU, NPR2, P2RX1, PDE4D, PDGFB, PLCB3, PPARG, PRCP, PTAFR, PTPRO, REN, RNLS, SGK1, SLC2A5, SMAD3, SNX5, SUCNR1"
"GO:0034766","negative regulation of ion transmembrane transport",105,0.04,0.996,"AKT2, ANK3, ARL6IP5, BIN1, CAB39, CACNB3, CALM1, CAMK2D, COMMD1, DYSF, EPHB2, FKBP1A, GNB5, GOPC, GPR35, GSTM2, HECW2, KCNAB1, KCNE3, KCNH2, MTOR, NEDD4L, PCSK9, PRKCE, REM1, SESTD1, SLC9A3R1, THADA, THBS1, YWHAE"
"GO:0010770","positive regulation of cell morphogenesis involved in differentiation",150,0.04,0.95,"ABL1, ANAPC2, ANKRD27, ARHGDIA, ARHGEF7, BAIAP2, CAMK2B, CRABP2, CUX1, DMTN, DOCK1, EEF2K, EPHA4, FBXO31, LRP8, MAP2K1, MAP6, METRN, MYADM, NEDD9, NIN, OBSL1, OLFM4, OPA1, PAK1, PARP6, PLXNA1, PLXNA2, PLXNB2, PLXNC1, PREX1, PTPRD, RAB21, RND2, RREB1, STK11, TIAM1, TRAK1, TRIOBP, VEGFA"
"GO:0030833","regulation of actin filament polymerization",150,0.04,0.917,"ADD1, ADD2, ADD3, ALOX15, ARHGAP18, ARPC1B, AVIL, BAIAP2, BAIAP2L2, BIN1, CAPG, CAPZB, CCL24, CDC42EP4, CDC42EP5, DMTN, EVL, FER, GSN, ICAM1, KANK1, MLST8, MTOR, MYADM, MYO1C, PPP1R9A, PREX1, PRKCD, PRKCE, RASA1, RICTOR, SPIRE1, SPIRE2, SPTAN1, SPTBN1, SPTBN2, SPTBN5, TRIOBP, VILL, WASL"
"GO:0046339","diacylglycerol metabolic process",21,0.04,0.461,"ANG, DAGLA, DAGLB, DGAT1, DGKE, DGKQ, LIPE, MOGAT2, PGS1, PLCE1"
"GO:0003158","endothelium development",92,0.04,0.982,"ACVRL1, ANXA2, ARHGEF26, CCM2, COL18A1, DLL1, F2RL1, HEY1, ICAM1, JAG1, KDM6B, LAMA5, MESP1, MYADM, NOTCH1, NRG1, PDE4D, PLOD3, PPP1R16B, PRKD2, PROX1, RAB1B, RAP1A, RAPGEF1, RAPGEF2, SMAD4, VEZF1"
"GO:0006644","phospholipid metabolic process",352,0.04,0.908,"ABHD12, ABHD3, ABHD6, ALOX15, CEPT1, CHKB, CHPT1, CISH, CSNK2A1, DGKE, DGKQ, DHDDS, DOLPP1, EFR3B, FAM126A, FAR1, FDPS, FGF2, GNPAT, GPD1, HMGCS2, HRASLS2, IMPA2, INPP4A, INPP4B, INPP5F, INPP5J, INPPL1, LCAT, LIPC, LPCAT3, LPIN1, LPIN2, LPIN3, MBOAT1, MBOAT7, MPPE1, MTMR9, NAPEPLD, OSBPL10, OSBPL5, PCSK9, PEMT, PGAP2, PGAP3, PGS1, PI4KA, PIGQ, PIGU, PIK3CA, PIK3CB, PIK3R1, PIK3R2, PIK3R3, PIP5KL1, PISD, PITPNM2, PLA2G2A, PLA2G4D, PLB1, PLCB2, PLCH2, PLEKHA1, PLEKHA3, PLEKHA8, PNPLA3, RUFY1, SBF1, SERINC5, SGPP1, SH3YL1, SLC44A1, SLC44A3, SLC44A4, SMPDL3A, SPTLC2, STARD10, STARD7, SYNJ1, TMEM38B, TTC7B"
"GO:0032872","regulation of stress-activated MAPK cascade",230,0.04,0.959,"AMBP, ARL6IP5, AXIN1, BMP2, CCL19, CYLD, DAB2IP, DNAJA1, DTNBP1, DUSP10, DVL2, EDAR, EGFR, EPHA4, ERN2, F2RL1, FGF19, FOXO1, FZD5, HIPK2, HIPK3, IGF1R, LGALS9, LTBR, MAP2K1, MAP3K5, MAP3K7, MAP3K9, MAP4K2, MAP4K5, MAPK1, MAPK3, MAPK8IP3, MARVELD3, MECOM, MFHAS1, NOD1, PAK1, PDCD4, PHLPP1, PRDX1, PRMT1, PTPN1, QARS, RAPGEF1, RASGRP1, ROR2, SEMA3A, SEMA4C, SH3RF1, STK3, TAOK3, TIAM1, TRAF2, VEGFA"
"GO:0010001","glial cell differentiation",164,0.04,0.982,"ABCA2, ABL1, ADAM22, AKT2, BACE2, BNIP3, CDK6, CLU, CNTNAP1, CSK, DLL1, DTX1, DUSP10, EGFR, EIF2B5, GCM1, GPC1, GSN, HDAC11, KRAS, LEF1, LGI4, LPAR1, MAG, MAP2K1, MAPK1, MAPK3, METRN, MXRA8, MYRF, NDRG1, NKX2-2, NOTCH1, NRG1, PARD3, PAX6, PHGDH, PRDM8, ROR2, SH3TC2, SIRT2, SOX6, SOX8"
"GO:0050775","positive regulation of dendrite morphogenesis",39,0.04,0.666,"ANAPC2, ANKRD27, BAIAP2, CAMK2B, CUX1, EEF2K, EPHA4, FBXO31, LRP8, OBSL1, OPA1, PARP6, PTPRD, RAB21, TIAM1"
"GO:0046596","regulation of viral entry into host cell",28,0.04,0.463,"GSN, IFITM1, IFITM2, LGALS9, P4HB, TMPRSS2, TRIM11, TRIM25, TRIM26, TRIM5, TRIM62"
"GO:0055075","potassium ion homeostasis",28,0.04,0.755,"ATP1A1, ATP1B3, KCNH2, KCNJ2, KCNMA1, KCTD7, SLC12A2, SLC12A4, SLC12A5, SLC12A7, SLC12A8, TFAP2B"
"GO:0002431","Fc receptor mediated stimulatory signaling pathway",71,0.04,0.843,"ABL1, ACTG1, ARPC1B, BAIAP2, DOCK1, FYN, MAPK1, MAPK3, MYO1C, PAK1, PIK3CA, PIK3CB, PIK3R1, PIK3R2, PRKCD, PRKCE, PTK2, SRC, VAV1, VAV2, WASL, YES1"
"GO:0014032","neural crest cell development",71,0.04,0.876,"ALDH1A2, BMPR1A, CFL1, CORO1C, EDN3, EDNRB, FOLR1, JAG1, KITLG, LAMA5, MAPK1, MAPK3, NRG1, OVOL2, PDCD6, SEMA3A, SEMA3B, SEMA3C, SEMA3F, SEMA4B, SEMA4C, SEMA6A, SOX8"
"GO:0016202","regulation of striated muscle tissue development",146,0.05,0.998,"AKAP6, BCL2, BMP2, BMPR1A, DDX39B, DLL1, EFNB2, FAM129B, FBXO22, FGF2, FGF9, FGFR1, FGFR2, FRS2, GPC1, HDAC4, HDAC9, JARID2, LEF1, MAPK1, MAPK14, MIR25, MTOR, NOTCH1, NRG1, PAK1, PI16, RBM24, RBP4, SIRT2, SMAD3, SMAD4, SOX15, SOX6, TBX20, TGFB1, TP73, WNT10B, WNT2, YAP1"
"GO:0034350","regulation of glial cell apoptotic process",9,0.05,0.659,"DLL1, PRKCA, PRKCD, PRKCH, PRKCI, TRAF2"
"GO:0048845","venous blood vessel morphogenesis",9,0.04,0.628,"CCM2, EFNB2, NOTCH1, PROX1, TBX20, VEGFA"
"GO:0031668","cellular response to extracellular stimulus",245,0.04,0.977,"ADORA2B, AES, AKR1C3, AMBRA1, AOC1, AQP2, ATP2B1, BAIAP2, BCL11A, BCL2, BRIP1, CACNB3, CBS, CLEC16A, COMT, CPEB4, CYP24A1, DAP, EHMT2, FAM107A, FBXO22, FES, FOLR1, FOXO1, FYN, GAS2L1, HMOX1, HSF1, HSP90B1, ICAM1, KIAA1324, MAP1LC3B2, MAP3K5, MAPK1, MAPK3, MAX, MTOR, NCOA1, NFE2L2, NPRL3, NUAK2, OPA1, P2RY1, PCSK9, PDK2, PDK4, PPARG, PPP1R9B, RPTOR, SESN1, SIPA1, SLC1A2, SLC38A3, SLC39A5, SREBF1, SZT2, TNKS, TRPM4, TSC1, UPP1, USF2, VDR"
"GO:0014743","regulation of muscle hypertrophy",67,0.04,0.886,"AGT, AKAP6, CAMK2D, DDX39B, FOXO1, GATA5, JARID2, LMNA, MEF2A, MIR25, MLIP, MTOR, NOTCH1, PAK1, PARP1, PDE9A, PI16, PPP3CA, PRKCA, PTK2, SMAD3, SMAD4"
"GO:0048706","embryonic skeletal system development",119,0.05,0.935,"ACVR2A, BMP7, EIF4A3, EXT1, FGF9, FGFR2, GRHL2, HOXA2, HOXA3, HOXA4, HOXA5, HOXA6, HOXA7, HOXD10, HYAL1, KIAA1217, MBTD1, MDFI, MTHFD1, NDST1, NIPBL, OSR2, PAX7, PBX1, PRRX1, RBP4, RUNX2, SETD2, SMAD2, SMAD3, SP3, SULF2, TULP3, XYLT1"
"GO:0048738","cardiac muscle tissue development",160,0.05,0.996,"AGT, AKAP13, ALDH1A2, ALPK2, ARID1A, ARID2, BMP2, BMP7, BMPR1A, CHD7, CSRP3, CXADR, FGFR2, FKBP1A, GATA4, GATA5, KDM6B, LMNA, MEF2A, MESP1, MTOR, MYOM3, NEB, NOTCH1, NPRL3, NRG1, OBSL1, PPP1R13L, PROX1, RARA, RBP4, RXRA, SMAD4, SMAD7, SORBS2, SOX6, TBX20, TCAP, TGFB1, TSC1, VEGFA, WNT2, ZFPM1"
"GO:0060324","face development",47,0.05,0.819,"ALDH1A2, ALDH1A3, ANKRD11, ARID5B, CHD7, CRISPLD2, EP300, GRHL2, LEF1, MAP2K1, MAPK1, MAPK3, NIPBL, PLEKHA1, RAF1, RARA, STRA6"
"GO:0010766","negative regulation of sodium ion transport",18,0.05,0.731,"CAMK2D, COMMD1, HECW2, NEDD4L, PCSK9, PRKCE, SLC9A3R1, WNK2, WNK4"
"GO:0046626","regulation of insulin receptor signaling pathway",59,0.05,0.846,"AGT, CCND3, CDK4, GNAI2, GRB14, GRB7, KANK1, MZB1, OPA1, PAK1, PIK3R1, PRKCD, PRKCZ, PTPN1, SORBS1, SORL1, SRC, TSC1, ZBTB7B"
"GO:0090287","regulation of cellular response to growth factor stimulus",270,0.05,0.951,"ABL1, ACVRL1, AGT, ARNT, BCL9L, CAV2, CDKN1C, CFLAR, CREB3L1, CREBBP, DAB2IP, DLL1, EP300, EPN2, FAM129B, FAM20C, FGF1, FGF2, FGF9, FGFR1, FLCN, FOLR1, FSTL1, GATA4, GLG1, GPC1, HIPK2, ITGA3, LDLRAD4, LTBP1, MMRN2, MSX2, MYO1C, NOTCH1, NREP, NUMA1, PDCD6, PDPK1, PEG10, PMEPA1, PRDM16, PRKD2, PTPN1, RASL11B, RNF111, RNF165, RUNX2, SEMA6A, SKOR1, SMAD2, SMAD3, SMAD4, SMAD6, SMAD7, SMOC2, SMURF1, SORL1, STK11, SULF2, TFAP2B, TGFB1, THBS1, VEGFA, WFIKKN1, ZBTB7A"
"GO:0014033","neural crest cell differentiation",80,0.05,0.879,"ALDH1A2, BMPR1A, CFL1, CORO1C, EDN3, EDNRB, FBXL17, FOLR1, JAG1, KITLG, LAMA5, MAPK1, MAPK3, NRG1, OVOL2, PDCD6, SEMA3A, SEMA3B, SEMA3C, SEMA3F, SEMA4B, SEMA4C, SEMA6A, SMAD4, SOX8"
"GO:0007599","hemostasis",285,0.05,0.924,"ACTG1, ACTN1, AKAP1, CAPZB, CD59, CLIC1, CSRP1, DGKE, DGKQ, DOCK1, DOCK9, DTNBP1, EHD1, EHD2, F2R, F2RL1, F7, FERMT3, FIBP, FYN, GATA4, GATA5, GNA11, GNA12, GNA14, GNAQ, GNB1, GP5, HDAC1, HMG20B, HNF4A, ITGA2, ITPR2, MAFK, MAPK1, MAPK3, MFN2, P2RX1, P2RX5, P2RY1, PAPSS2, PDPK1, PIK3CA, PIK3CB, PIK3R1, PLAT, PRCP, PRKAR1B, PRKCA, PRKCD, PRKCE, PRKCH, PROZ, PTPN6, RAB27A, RAD51B, RAF1, SERPIND1, SH2B1, SH2B3, SRC, STXBP1, TLN1, UBASH3B, VAV1, VAV2, ZFPM1"
"GO:1902017","regulation of cilium assembly",76,0.05,0.186,"CCDC88A, CDK10, CDKL1, CROCC, CYLD, HTT, KCTD17, MARK4, RABEP2, RABGAP1, SEPT9, SYNE2, TBC1D1, TBC1D10B, TBC1D14, TBC1D16, TBC1D2, TBC1D22A, TBC1D24, TBC1D2B, TBC1D5, TBC1D8, TCHP, WRAP73"
"GO:0060841","venous blood vessel development",15,0.05,0.774,"ACVRL1, CCM2, EFNB2, NOTCH1, PROX1, SEMA3C, TBX20, VEGFA"
"GO:0006069","ethanol oxidation",12,0.05,0.375,"ACSS1, ACSS2, ADH1C, ADH6, ALDH1A1, ALDH1B1, ALDH2"
"GO:0010960","magnesium ion homeostasis",12,0.05,0.465,"ANK3, CNNM2, CNNM4, EDN3, EGFR, SLC41A1, TFAP2B"
"GO:0033173","calcineurin-NFAT signaling cascade",12,0.05,0.361,"NFAT5, NFATC1, NFATC2, NFATC3, PPP3CA, PPP3CC, RCAN1"
"GO:0032388","positive regulation of intracellular transport",208,0.05,0.979,"ADORA2B, AKT2, ANK3, ANP32B, ANXA2, ATG13, BAP1, BCAS3, CACNA1D, CACNB2, CACNB3, CDH1, CDH3, DMAP1, DYNC1H1, EHD1, EHD2, FBXW7, FYN, FZD5, GAB2, GSK3B, JUP, KIF5B, MAPK1, MAPK14, MYO1C, NPEPPS, NUMA1, PAK1, PCNT, PDZK1, PIK3R1, PIK3R2, PRKCD, PTPN23, RAB21, SAE1, SLC51B, SMAD3, SORL1, STX18, STXBP1, TCF7L2, TGFB1, UBE2D3, UBR5, USP36, VAMP2, YWHAE, ZIC1"
"GO:0048596","embryonic camera-type eye morphogenesis",25,0.05,0.832,"ALDH1A3, ARID1A, BMP7, FRS2, FZD5, HIPK2, KDM2B, PAX6, PROX1, SP3, STRA6"
"GO:0055083","monovalent inorganic anion homeostasis",25,0.05,0.713,"ABCC2, CA12, FGFR4, SLC12A2, SLC12A4, SLC12A5, SLC12A7, SLC12A8, SLC34A3, SLC9A3R1, TFAP2B"
"GO:0038094","Fc-gamma receptor signaling pathway",72,0.05,0.84,"ABL1, ACTG1, ARPC1B, BAIAP2, DOCK1, FYN, MAPK1, MAPK3, MYO1C, PAK1, PIK3CA, PIK3CB, PIK3R1, PIK3R2, PRKCD, PRKCE, PTK2, SRC, VAV1, VAV2, WASL, YES1"
"GO:0072080","nephron tubule development",72,0.05,0.888,"ACAT1, AQP11, BCL2, BMP2, DLL1, FGF1, FGF2, HOXD11, IRX1, JAG1, KLHL3, LAMA5, LGR4, MTSS1, NOTCH1, PBX1, PGF, PKD1, PTCH1, SMAD4, SOX8, TFAP2B, WNK4"
"GO:0021915","neural tube development",152,0.05,0.985,"ABL1, ALDH1A2, AMBRA1, ARID1A, ARL13B, BMP7, C2CD3, CASP3, CFL1, COBL, DLC1, DVL2, FOLR1, GLI2, GRHL2, KDM2B, MTHFD1, MTHFR, NOTCH1, OVOL2, PAX6, PAX7, PHGDH, PKD1, PLOD3, PLXNA2, PLXNB2, PROX1, PTCH1, PTK7, RARA, SEMA3C, SEMA4C, SETD2, ST14, STK3, TGFB1, TRAF3IP1, TRIM71, TSC1, TULP3"
